1403636589213555456,-0.02714,-0.11860,0.11335,-0.05493,0.90722,0.03612,0.41550,-0.12947,0.45379,0.05668,
1403636589313555456,-0.04001,-0.07252,0.11712,-0.05717,0.90752,0.04157,0.41401,-0.13149,0.46469,0.02032,
1403636589413555456,-0.05274,-0.02590,0.11789,-0.05905,0.90886,0.04762,0.41015,-0.12170,0.45718,0.00112,
1403636589513555456,-0.06524,0.02053,0.11802,-0.05980,0.90843,0.05128,0.41054,-0.12681,0.46366,-0.00602,
1403636589613555456,-0.07816,0.06692,0.11757,-0.06182,0.90710,0.05431,0.41279,-0.12146,0.45273,-0.00600,
1403636589713555456,-0.09114,0.11208,0.11690,-0.06351,0.90604,0.05761,0.41441,-0.12154,0.44351,-0.01951,
1403636589813555456,-0.10329,0.15504,0.11399,-0.06890,0.90653,0.06298,0.41170,-0.10833,0.39740,-0.04683,
1403636589913555456,-0.11376,0.19189,0.10965,-0.07414,0.90856,0.06967,0.40518,-0.09174,0.33628,-0.05597,
1403636590013555456,-0.12227,0.22223,0.10581,-0.08200,0.90845,0.07477,0.40300,-0.06601,0.26452,-0.02182,
1403636590113555456,-0.12832,0.24362,0.10584,-0.08732,0.90530,0.07887,0.40814,-0.03898,0.16821,0.00849,
1403636590213555456,-0.13205,0.25381,0.10745,-0.09128,0.90249,0.08135,0.41298,-0.01652,0.03630,0.01993,
1403636590313555456,-0.13461,0.25183,0.10977,-0.08958,0.90249,0.08292,0.41305,-0.00097,-0.08788,0.01845,
1403636590413555456,-0.13489,0.23748,0.11235,-0.08513,0.90363,0.08123,0.41183,0.01657,-0.20673,0.02130,
1403636590513555456,-0.13259,0.21164,0.11576,-0.07902,0.90359,0.07806,0.41376,0.04002,-0.30097,0.03339,
1403636590613555456,-0.12791,0.17762,0.11949,-0.07367,0.90271,0.07517,0.41718,0.06162,-0.36456,0.02760,
1403636590713555456,-0.12097,0.13835,0.12142,-0.06923,0.90289,0.07129,0.41822,0.08357,-0.41013,0.00502,
1403636590813555456,-0.11158,0.09610,0.12066,-0.06804,0.90510,0.06665,0.41439,0.10871,-0.43240,-0.02587,
1403636590913555456,-0.09961,0.05114,0.11792,-0.06767,0.90784,0.06282,0.40903,0.12921,-0.46055,-0.02693,
1403636591013555456,-0.08636,0.00520,0.11488,-0.06671,0.90849,0.06142,0.40794,0.14182,-0.44543,-0.02687,
1403636591113555456,-0.07244,-0.03853,0.11231,-0.06950,0.90780,0.06127,0.40904,0.14346,-0.42372,-0.02002,
1403636591213555456,-0.05894,-0.07938,0.10977,-0.07077,0.90821,0.05895,0.40826,0.13492,-0.38698,-0.03185,
1403636591313555456,-0.04679,-0.11498,0.10500,-0.06932,0.90954,0.05643,0.40589,0.11227,-0.31749,-0.05675,
1403636591413555456,-0.03726,-0.14189,0.09839,-0.06691,0.91068,0.05242,0.40427,0.09003,-0.22150,-0.08108,
1403636591513555456,-0.02795,-0.16144,0.09026,-0.06499,0.91056,0.04903,0.40528,0.09970,-0.17474,-0.08145,
1403636591613555456,-0.01762,-0.17679,0.08242,-0.05571,0.90721,0.03931,0.41513,0.11197,-0.12562,-0.07042,
1403636591713555456,-0.00848,-0.18540,0.07682,-0.04733,0.89916,0.03150,0.43391,0.08587,-0.06135,-0.03163,
1403636591813555456,-0.00074,-0.19052,0.07544,-0.03887,0.88991,0.02500,0.45379,0.07833,-0.04348,0.00610,
1403636591913555456,0.00662,-0.19471,0.07588,-0.03312,0.88354,0.01723,0.46686,0.07763,-0.03830,0.00237,
1403636592013555456,0.01646,-0.20042,0.07530,-0.03034,0.88535,0.00734,0.46388,0.13510,-0.07863,-0.01790,
1403636592113555456,0.03382,-0.20953,0.07359,-0.02620,0.88895,-0.00476,0.45723,0.20353,-0.09606,-0.02585,
1403636592213555456,0.05614,-0.21935,0.07127,-0.02273,0.89308,-0.01402,0.44911,0.24615,-0.08655,-0.02384,
1403636592313555456,0.08196,-0.22589,0.06985,-0.02215,0.89696,-0.01622,0.44126,0.28260,-0.02516,-0.01501,
1403636592413555456,0.11132,-0.22456,0.06937,-0.02861,0.89970,-0.01475,0.43532,0.31281,0.06930,0.00251,
1403636592513555456,0.14311,-0.21338,0.07116,-0.03750,0.89861,-0.00535,0.43712,0.32336,0.16616,0.02454,
1403636592613555456,0.17391,-0.19226,0.07292,-0.04683,0.89386,0.01028,0.44577,0.29915,0.25377,0.01068,
1403636592713555456,0.20062,-0.16231,0.07292,-0.05551,0.89010,0.02861,0.45147,0.23542,0.34393,-0.00295,
1403636592813555456,0.21918,-0.12220,0.07233,-0.07062,0.88836,0.04961,0.45097,0.12431,0.45411,-0.01189,
1403636592913555456,0.22450,-0.07222,0.06998,-0.09040,0.88794,0.07225,0.44517,-0.02631,0.53010,-0.02408,
1403636593013555456,0.21374,-0.01582,0.06857,-0.10899,0.88746,0.09507,0.43761,-0.20229,0.58599,-0.00800,
1403636593113555456,0.18692,0.04274,0.06901,-0.12464,0.88566,0.11834,0.43136,-0.35479,0.58109,0.01521,
1403636593213555456,0.14542,0.09846,0.07165,-0.14299,0.88276,0.13450,0.42685,-0.46850,0.53081,0.03636,
1403636593313555456,0.09457,0.14480,0.07503,-0.15918,0.88091,0.14463,0.42160,-0.52146,0.38798,0.02750,
1403636593413555456,0.04049,0.17442,0.07603,-0.16332,0.88151,0.15054,0.41666,-0.54122,0.20133,-0.00802,
1403636593513555456,-0.01282,0.18375,0.07341,-0.15913,0.88358,0.14946,0.41428,-0.52265,0.00989,-0.04639,
1403636593613555456,-0.06109,0.17548,0.06736,-0.15398,0.88834,0.13896,0.40968,-0.46888,-0.14740,-0.07268,
1403636593713555456,-0.10290,0.15072,0.06039,-0.14568,0.89557,0.12067,0.40270,-0.39548,-0.30387,-0.07237,
1403636593813555456,-0.13599,0.11047,0.05523,-0.12938,0.90219,0.09295,0.40084,-0.30972,-0.43643,-0.04733,
1403636593913555456,-0.15877,0.06082,0.05321,-0.10865,0.90421,0.05806,0.40893,-0.20282,-0.51819,-0.00642,
1403636594013555456,-0.17202,0.00620,0.05384,-0.08400,0.90284,0.02342,0.42104,-0.08091,-0.56030,0.01684,
1403636594113555456,-0.17301,-0.04961,0.05520,-0.06003,0.90169,-0.00891,0.42811,0.06732,-0.55138,0.00575,
1403636594213555456,-0.15789,-0.10380,0.05432,-0.04029,0.90224,-0.03491,0.42792,0.24022,-0.53029,-0.01406,
1403636594313555456,-0.12750,-0.15695,0.05208,-0.02371,0.90264,-0.04989,0.42684,0.40551,-0.49795,-0.01447,
1403636594413555456,-0.08404,-0.20786,0.05055,-0.01010,0.90110,-0.05624,0.42982,0.52689,-0.44593,-0.01275,
1403636594513555456,-0.03095,-0.25071,0.04941,-0.00182,0.89669,-0.05477,0.43925,0.57438,-0.32995,-0.01585,
1403636594613555456,0.02474,-0.27632,0.04831,-0.00283,0.89185,-0.05526,0.44894,0.54691,-0.13428,-0.01035,
1403636594713555456,0.07443,-0.27794,0.04725,-0.00709,0.88907,-0.05309,0.45464,0.46605,0.11678,-0.01501,
1403636594813555456,0.11454,-0.25313,0.04399,-0.01692,0.88756,-0.03932,0.45870,0.36395,0.37946,-0.03956,
1403636594913555456,0.14198,-0.20334,0.04057,-0.03016,0.88560,-0.01521,0.46322,0.21107,0.60826,-0.02733,
1403636595013555456,0.15311,-0.13385,0.03817,-0.05042,0.88325,0.01803,0.46584,0.02587,0.76660,-0.01775,
1403636595113555456,0.14768,-0.05522,0.03536,-0.07403,0.88209,0.05364,0.46213,-0.11595,0.78434,-0.02694,
1403636595213555456,0.12996,0.01972,0.03241,-0.09798,0.88134,0.08370,0.45458,-0.22967,0.69359,-0.01990,
1403636595313555456,0.10238,0.07984,0.02940,-0.11885,0.87999,0.10879,0.44683,-0.31587,0.49774,-0.01687,
1403636595413555456,0.06964,0.11721,0.02740,-0.13050,0.87885,0.12450,0.44168,-0.33527,0.23712,-0.01039,
1403636595513555456,0.03685,0.12729,0.02622,-0.13522,0.87935,0.13046,0.43753,-0.31166,-0.04601,-0.02084,
1403636595613555456,0.00589,0.10989,0.02476,-0.13435,0.88133,0.13283,0.43309,-0.27259,-0.30566,-0.03524,
1403636595713555456,-0.02090,0.06912,0.02182,-0.12540,0.88449,0.12634,0.43126,-0.22021,-0.49356,-0.05094,
1403636595813555456,-0.04172,0.01243,0.01721,-0.10575,0.88786,0.11151,0.43368,-0.17264,-0.61011,-0.06151,
1403636595913555456,-0.05978,-0.04941,0.01128,-0.08369,0.89138,0.08878,0.43652,-0.17276,-0.61230,-0.06487,
1403636596013555456,-0.08014,-0.10643,0.00658,-0.06271,0.89579,0.06449,0.43529,-0.23641,-0.51198,-0.04001,
1403636596113555456,-0.10758,-0.14724,0.00413,-0.04571,0.89975,0.04046,0.43212,-0.30166,-0.28344,-0.01325,
1403636596213555456,-0.14087,-0.16293,0.00645,-0.03854,0.90107,0.02514,0.43123,-0.34907,0.00191,0.04833,
1403636596313555456,-0.17952,-0.15247,0.01477,-0.03957,0.90007,0.01707,0.43361,-0.40460,0.21549,0.11559,
1403636596413555456,-0.22459,-0.12575,0.02817,-0.03844,0.89793,0.01568,0.43817,-0.45595,0.30782,0.14799,
1403636596513555456,-0.26943,-0.09430,0.04082,-0.03775,0.89511,0.02089,0.44376,-0.40242,0.31147,0.12489,
1403636596613555456,-0.30567,-0.06541,0.05019,-0.03656,0.89388,0.02609,0.44606,-0.29226,0.26777,0.07505,
1403636596713555456,-0.32754,-0.04343,0.05452,-0.03680,0.89493,0.02832,0.44377,-0.11445,0.17396,0.01971,
1403636596813555456,-0.32853,-0.03238,0.05421,-0.03609,0.89351,0.03276,0.44639,0.12012,0.06636,-0.01888,
1403636596913555456,-0.30592,-0.03084,0.05161,-0.03269,0.89058,0.03671,0.45216,0.35126,-0.00853,-0.03367,
1403636597013555456,-0.26064,-0.03501,0.04785,-0.02852,0.89151,0.03861,0.45046,0.53827,-0.04366,-0.04693,
1403636597113555456,-0.20056,-0.04125,0.04245,-0.02943,0.89643,0.04134,0.44026,0.65266,-0.04909,-0.04244,
1403636597213555456,-0.13257,-0.04727,0.04091,-0.03584,0.89942,0.05146,0.43256,0.71838,-0.04607,0.01756,
1403636597313555456,-0.06087,-0.05009,0.04434,-0.04329,0.89812,0.06538,0.43270,0.72319,0.00413,0.04083,
1403636597413555456,0.00957,-0.04730,0.04845,-0.05183,0.89475,0.08071,0.43615,0.67599,0.05870,0.03180,
1403636597513555456,0.07020,-0.03798,0.05046,-0.06117,0.89089,0.09896,0.43907,0.51869,0.13370,0.00810,
1403636597613555456,0.11022,-0.02088,0.04993,-0.07825,0.88529,0.11550,0.44362,0.27762,0.20685,-0.01835,
1403636597713555456,0.12380,0.00177,0.04780,-0.09710,0.87837,0.13042,0.44947,0.01852,0.23637,-0.02615,
1403636597813555456,0.11221,0.02423,0.04604,-0.10908,0.87201,0.14267,0.45536,-0.20855,0.19548,-0.01969,
1403636597913555456,0.08275,0.03946,0.04427,-0.11272,0.86772,0.15419,0.45889,-0.36271,0.10537,-0.02607,
1403636598013555456,0.04193,0.04601,0.04150,-0.11202,0.86746,0.16289,0.45655,-0.44470,0.02722,-0.03800,
1403636598113555456,-0.00382,0.04536,0.03609,-0.11150,0.87174,0.16458,0.44782,-0.45929,-0.04039,-0.07161,
1403636598213555456,-0.04637,0.03767,0.02696,-0.10597,0.88006,0.16378,0.43294,-0.37814,-0.09929,-0.12160,
1403636598313555456,-0.07649,0.02625,0.01383,-0.09763,0.88796,0.16342,0.41868,-0.21339,-0.12069,-0.14110,
1403636598413555456,-0.08687,0.01383,-0.00028,-0.08795,0.89169,0.16123,0.41371,-0.00497,-0.10897,-0.15286,
1403636598513555456,-0.07696,0.00368,-0.01469,-0.08464,0.89067,0.16078,0.41676,0.19741,-0.06852,-0.13370,
1403636598613555456,-0.05030,-0.00221,-0.02745,-0.09080,0.88453,0.16337,0.42741,0.32858,-0.03193,-0.12215,
1403636598713555456,-0.01536,-0.00515,-0.04153,-0.10185,0.87527,0.16803,0.44192,0.36186,-0.00193,-0.16222,
1403636598813555456,0.02029,-0.00597,-0.06061,-0.11581,0.86322,0.17232,0.46016,0.33943,-0.00307,-0.21036,
1403636598913555456,0.05217,-0.00733,-0.08359,-0.12469,0.85183,0.17113,0.47911,0.29999,-0.01312,-0.23808,
1403636599013555456,0.07845,-0.00888,-0.10757,-0.12662,0.84318,0.17103,0.49372,0.22965,-0.00760,-0.22201,
1403636599113555456,0.09789,-0.00875,-0.12639,-0.13604,0.83325,0.16987,0.50827,0.16647,0.00171,-0.14944,
1403636599213555456,0.11321,-0.00814,-0.13794,-0.14503,0.81761,0.16775,0.53135,0.15163,0.01362,-0.09389,
1403636599313555456,0.12667,-0.00673,-0.14659,-0.15123,0.80189,0.16125,0.55507,0.12269,0.01329,-0.08196,
1403636599413555456,0.13746,-0.00568,-0.15601,-0.14966,0.79377,0.15722,0.56817,0.09339,0.00537,-0.10208,
1403636599513555456,0.14559,-0.00485,-0.16588,-0.14291,0.79456,0.15267,0.57004,0.06197,0.00344,-0.09377,
1403636599613555456,0.15047,-0.00471,-0.17487,-0.13864,0.79951,0.14727,0.56558,0.02922,-0.00765,-0.08557,
1403636599713555456,0.15277,-0.00567,-0.18262,-0.13675,0.80062,0.14541,0.56494,0.00451,-0.01794,0.02010,
1403636599813555456,0.15304,-0.00799,-0.18309,-0.13966,0.79039,0.14453,0.57870,0.00183,-0.01682,0.00618,
1403636599913555456,0.15199,-0.00978,-0.18430,-0.14294,0.78557,0.14234,0.58497,-0.00379,-0.01557,-0.00412,
1403636600013555456,0.15226,-0.01091,-0.18519,-0.14285,0.78706,0.13925,0.58373,-0.00516,-0.01587,-0.01844,
1403636600113555456,0.15226,-0.01283,-0.18631,-0.14746,0.78525,0.13610,0.58576,-0.01089,-0.02098,-0.00525,
1403636600213555456,0.15206,-0.01304,-0.18641,-0.14741,0.78509,0.13621,0.58596,-0.00594,0.00617,-0.00085,
1403636600313555456,0.15191,-0.01292,-0.18647,-0.14803,0.78523,0.13596,0.58567,-0.00381,-0.00076,0.00269,
1403636600413555456,0.15185,-0.01287,-0.18644,-0.14843,0.78523,0.13560,0.58566,-0.00009,-0.00218,0.00301,
1403636600513555456,0.15178,-0.01293,-0.18640,-0.14850,0.78522,0.13519,0.58575,-0.00037,-0.00234,0.00009,
1403636600613555456,0.15182,-0.01283,-0.18641,-0.14869,0.78535,0.13510,0.58554,-0.00441,0.00250,0.00216,
1403636600713555456,0.15185,-0.01291,-0.18641,-0.14839,0.78551,0.13515,0.58540,-0.00248,0.00580,0.00132,
1403636600813555456,0.15184,-0.01295,-0.18640,-0.14819,0.78552,0.13518,0.58543,-0.00288,0.00172,0.00056,
1403636600913555456,0.15185,-0.01295,-0.18639,-0.14819,0.78560,0.13511,0.58534,-0.00150,0.00103,0.00114,
1403636601013555456,0.15181,-0.01299,-0.18637,-0.14800,0.78569,0.13511,0.58526,-0.00095,0.00129,0.00169,
1403636601113555456,0.15181,-0.01297,-0.18638,-0.14801,0.78576,0.13501,0.58520,-0.00116,-0.00016,0.00230,
1403636601213555456,0.15180,-0.01300,-0.18638,-0.14796,0.78580,0.13498,0.58516,0.00077,0.00065,0.00197,
1403636601313555456,0.15181,-0.01302,-0.18639,-0.14791,0.78585,0.13494,0.58512,0.00063,-0.00234,0.00153,
1403636601413555456,0.15182,-0.01301,-0.18640,-0.14794,0.78590,0.13481,0.58507,0.00131,-0.00053,0.00211,
1403636601513555456,0.15179,-0.01304,-0.18642,-0.14793,0.78590,0.13472,0.58509,0.00013,-0.00198,0.00292,
1403636601613555456,0.15177,-0.01302,-0.18644,-0.14795,0.78595,0.13463,0.58504,0.00083,-0.00201,0.00031,
1403636601713555456,0.15176,-0.01304,-0.18646,-0.14792,0.78595,0.13458,0.58505,0.00112,-0.00024,0.00085,
1403636601813555456,0.15180,-0.01304,-0.18647,-0.14796,0.78600,0.13457,0.58498,0.00310,-0.00007,0.00227,
1403636601913555456,0.15179,-0.01304,-0.18647,-0.14786,0.78602,0.13450,0.58500,0.00177,-0.00080,0.00227,
1403636602013555456,0.15178,-0.01305,-0.18646,-0.14779,0.78605,0.13447,0.58498,0.00130,-0.00180,0.00233,
1403636602113555456,0.15178,-0.01306,-0.18645,-0.14776,0.78611,0.13442,0.58492,0.00184,-0.00137,0.00126,
1403636602213555456,0.15179,-0.01306,-0.18645,-0.14772,0.78612,0.13439,0.58492,0.00062,-0.00189,0.00051,
1403636602313555456,0.15177,-0.01308,-0.18645,-0.14764,0.78618,0.13441,0.58486,0.00041,0.00100,0.00045,
1403636602413555456,0.15178,-0.01310,-0.18647,-0.14762,0.78619,0.13442,0.58485,0.00037,0.00035,0.00044,
1403636602513555456,0.15176,-0.01311,-0.18646,-0.14750,0.78622,0.13439,0.58484,-0.00039,-0.00051,0.00074,
1403636602613555456,0.15177,-0.01313,-0.18645,-0.14744,0.78626,0.13442,0.58480,0.00063,-0.00080,0.00100,
1403636602713555456,0.15176,-0.01313,-0.18646,-0.14740,0.78627,0.13436,0.58480,0.00046,-0.00001,0.00130,
1403636602813555456,0.15175,-0.01315,-0.18647,-0.14731,0.78629,0.13435,0.58481,0.00060,0.00017,0.00037,
1403636602913555456,0.15175,-0.01316,-0.18646,-0.14726,0.78631,0.13437,0.58479,0.00148,0.00010,0.00174,
1403636603013555456,0.15175,-0.01316,-0.18647,-0.14716,0.78632,0.13434,0.58481,0.00224,0.00096,0.00112,
1403636603113555456,0.15173,-0.01316,-0.18647,-0.14710,0.78632,0.13432,0.58482,0.00073,-0.00039,0.00117,
1403636603213555456,0.15172,-0.01318,-0.18646,-0.14710,0.78638,0.13429,0.58475,0.00171,-0.00001,0.00114,
